Praznik;Mjesec;Temperatura;Potrosnja
1;1;-4.8;163.5
1;1;-2.9;158.0
0;1;-7.5;165.5
0;1;-3.6;179.25
0;1;-3.3;175.75
1;1;-3.8;168.5
0;1;6.8;173.75
1;1;11.4;170.5
1;1;8.9;165.75
0;1;4.9;166.0
0;1;3.8;176.5
0;1;4.1;NaN
0;1;3.2;178.5
0;1;4.1;171.75
1;1;1.0;177.5
1;1;1.2;157.5
0;1;-0.8;153.75
0;1;-0.8;171.25
0;1;-1.2;168.5
0;1;2.5;170.75
0;1;1.5;169.25
1;1;-0.3;168.25
1;1;-2.5;171.75
0;1;-3.2;163.5
0;1;-5.6;170.5
0;1;-1.2;174.75
0;1;0.8;169.5
0;1;-0.5;172.25
1;1;-2.1;174.5
1;1;-1.5;169.0
0;1;-1.2;165.0
0;2;-2.3;183.5
0;2;-3.5;178.75
0;2;-2.5;186.75
0;2;-4.1;177.5
1;2;-2.4;168.25
1;2;-2.3;169.25
0;2;-2.0;167.75
0;2;-2.4;178.5
0;2;1.6;176.25
0;2;-1.2;178.0
0;2;-2.1;184.5
1;2;8.0;174.5
1;2;1.9;186.0
0;2;1.2;180.75
0;2;0.1;186.75
0;2;0.0;193.75
0;2;3.4;189.25
0;2;3.2;182.75
1;2;2.7;174.5
1;2;-0.4;148.25
0;2;0.1;180.0
0;2;-2.6;187.5
0;2;-3.4;181.5
0;2;-6.6;175.75
0;2;-7.6;180.75
1;2;-1.4;176.75
1;2;-2.0;176.5
0;2;-1.3;178.75
0;3;-0.2;188.5
0;3;0.4;187.0
0;3;-1.8;181.5
0;3;0.0;175.0
1;3;0.0;174.5
1;3;-3.5;173.912408759
0;3;0.3;174.054744526
0;3;-5.5;184.25631769
0;3;-5.2;187.13229572
0;3;-3.2;192.941634241
0;3;-1.1;184.266932271
1;3;3.8;183.21875
1;3;5.2;185.122047244
0;3;11.2;185.178988327
0;3;8.5;186.0
0;3;8.6;184.75
0;3;11.1;183.5
0;3;5.3;186.5
1;3;5.8;184.5
1;3;4.7;181.25
0;3;4.3;181.75
0;3;-0.2;184.0
0;3;0.9;185.5
0;3;2.9;193.5
0;3;3.3;188.25
1;3;10.7;183.75
1;3;10.8;193.0
0;3;10.5;NaN
0;3;6.7;NaN
0;3;3.0;197.0
0;3;4.0;193.75
0;4;6.0;NaN
1;4;7.7;NaN
1;4;8.5;NaN
0;4;9.4;NaN
0;4;9.9;NaN
0;4;5.0;NaN
0;4;8.2;NaN
0;4;17.4;NaN
1;4;11.5;NaN
1;4;5.2;NaN
0;4;6.0;NaN
0;4;7.2;NaN
0;4;6.8;NaN
0;4;3.7;NaN
0;4;5.3;NaN
1;4;8.9;NaN
1;4;5.9;148.0
0;4;4.0;142.0
0;4;6.1;152.25
0;4;5.1;157.0
0;4;6.1;149.75
0;4;7.1;151.0
1;4;8.2;145.25
1;4;12.9;141.25
1;4;11.9;139.0
0;4;12.9;139.75
0;4;12.3;149.25
0;4;12.7;150.0
0;4;11.4;156.75
1;4;11.7;160.0
1;5;11.2;159.25
0;5;8.1;150.5
0;5;10.6;151.75
0;5;3.8;NaN
0;5;3.9;152.75
0;5;3.9;156.062043796
1;5;5.2;150.008163265
1;5;7.3;150.520491803
0;5;6.0;150.75
0;5;9.3;151.25
0;5;9.3;155.0
0;5;9.5;161.0
0;5;17.1;NaN
1;5;12.5;NaN
1;5;13.9;173.25
0;5;9.6;173.581300813
0;5;13.7;152.33877551
0;5;13.7;143.608695652
0;5;12.0;144.588709677
0;5;13.8;152.920704846
1;5;14.4;147.751152074
1;5;12.0;143.858369099
0;5;14.8;145.964285714
0;5;15.0;155.8125
0;5;15.6;158.391304348
0;5;13.3;153.752212389
0;5;14.5;160.783549784
1;5;13.3;154.343220339
1;5;9.8;148.257383966
0;5;11.3;150.863436123
0;5;14.5;160.301724138
